id,curr_age,gender,ann_income,dt_maint,age_car,income_bracket
24812T54FA,63,0,837001.0,2019-05-21,41,Low
19680C95HH,33,0,836348.0,2018-02-17,499,Low
26831R77FB,37,1,999394.0,2018-02-23,493,Medium
61003L89WG,30,0,1483693.0,2018-09-24,280,High
17085B39QB,63,0,1688459.0,2019-01-05,177,High
86398L65WM,60,1,1907681.0,2018-09-24,280,High
51246S34DK,58,1,420746.0,2018-01-19,528,Low
13886V47VP,36,1,1546868.0,2017-09-06,663,High
33054S71CH,59,0,423431.0,2018-05-17,410,Low
50808V74IV,38,0,907442.0,2018-04-17,440,Low
70948O92II,38,1,1095569.0,2018-09-08,296,Medium
78873E08KN,44,0,1829426.0,2019-04-21,71,High
80431A58XR,54,1,774742.0,2017-02-17,864,Low
27757N36JW,58,1,370438.0,2018-02-17,499,Low
57719U42TQ,25,1,572795.0,2019-03-25,98,Low
96199R20NE,45,0,1136083.0,2018-02-16,500,Medium
63705F80CG,40,1,1515917.0,2018-05-23,404,High
98922F95NY,29,1,612498.0,2018-06-05,391,Low
24795W43QW,41,0,1040509.0,2018-02-01,515,Medium
65743S82CE,41,0,1119751.0,2019-06-26,5,Medium
92052X23JX,57,0,425769.0,2018-07-25,341,Low
99976I64OH,56,1,443223.0,2018-12-15,198,Low
39186O42QL,52,0,1962149.0,2019-01-26,156,High
29629R58DZ,28,0,932156.0,2016-09-28,1006,Low
23286S50FA,36,1,1430325.0,2018-06-04,392,High
91516Q84KF,31,0,1161837.0,2018-10-12,262,Medium
08094N49HC,64,0,398051.0,2019-02-16,135,Low
56379Y90GM,62,0,1697997.0,2018-04-25,432,High
36051F66GB,62,0,1172194.0,2017-11-03,605,Medium
14612C26ZX,35,0,1109850.0,2017-08-11,689,Medium
61598Z73RK,37,0,1794538.0,2017-06-12,749,High
93032L86WL,31,1,1101315.0,2018-07-15,351,Medium
37566Y26PB,48,0,1777809.0,2018-05-07,420,High
22130V83KS,27,0,641012.0,2019-05-29,33,Low
95475M82IB,39,0,1172181.0,2018-10-27,247,Medium
29821P16LG,51,1,1841989.0,2018-02-25,491,High
95224C82LM,60,1,305644.0,2018-09-15,289,Low
69567M33WF,37,0,1983748.0,2018-06-06,390,High
49274F02WA,47,1,1243316.0,2018-05-08,419,Medium
01820Q69DB,40,1,1023932.0,2017-03-25,828,Medium
21902C90KZ,32,1,605600.0,2019-01-27,155,Low
29900Q52WQ,54,0,870224.0,2018-07-30,336,Low
16550V27DE,34,1,700685.0,2017-12-12,566,Low
32919M26BV,44,0,1369476.0,2018-05-23,404,High
25009R67PZ,46,1,1158860.0,2018-12-30,183,Medium
01137E49AT,59,0,1930767.0,2019-01-05,177,High
45735T92RM,51,1,473628.0,2019-02-06,145,Low
72039P76AU,65,0,1755921.0,2019-01-15,167,High
78680X47WU,29,0,1478039.0,2017-02-18,863,High
67203G03HO,41,0,1451016.0,2017-02-25,856,High
93527V61DF,61,1,1076841.0,2018-04-01,456,Medium
96022T20KC,49,0,1592811.0,2018-04-19,438,High
91191K51PF,27,0,624250.0,2019-02-16,135,Low
21431K39KW,31,0,716483.0,2019-03-03,120,Low
47622U24QE,47,1,1289118.0,2018-11-18,225,Medium
72347V78PH,51,0,743514.0,2018-10-29,245,Low
68662O59MK,45,1,1340216.0,2016-09-16,1018,High
48345Q37YL,32,0,1168685.0,2018-05-16,411,Medium
07877R14OO,63,1,1754571.0,2017-12-11,567,High
23611S63QA,46,1,1319695.0,2018-12-06,207,Medium
53677K99SA,43,1,1448021.0,2017-12-18,560,High
32410F63EU,59,0,349291.0,2018-07-25,341,Low
97109T12HQ,38,1,1333482.0,2018-10-08,266,High
89518Z49ZY,32,0,866908.0,2019-04-23,69,Low
49694Q79ZT,46,0,1866992.0,2016-12-31,912,High
29491K80SD,58,0,1735106.0,2018-01-20,527,High
13116D19SR,50,0,1837583.0,2018-11-24,219,High
37501U33MW,32,0,799235.0,2019-01-21,161,Low
04267W98DS,25,1,822539.0,2019-04-22,70,Low
49483Y21QM,59,1,911746.0,2018-09-21,283,Low
44486J42LW,60,0,645698.0,2019-02-12,139,Low
88551Q85UX,40,1,1479485.0,2019-02-08,143,High
08040C37MU,56,0,584759.0,2017-03-03,850,Low
92490N16FX,34,0,667354.0,2018-12-01,212,Low
32442O89FW,39,1,1400841.0,2019-01-24,158,High
56792P02WB,65,1,1082218.0,2019-02-09,142,Medium
75390R57NJ,49,0,1376961.0,2018-09-21,283,High
53744B22OJ,63,1,891248.0,2019-06-06,25,Low
56834S74DK,47,0,979950.0,2017-11-22,586,Medium
12215N92XV,54,0,1370373.0,2018-05-09,418,High
25900W96EJ,39,0,1684061.0,2018-07-14,352,High
28193X71AI,32,0,1358246.0,2018-09-09,295,High
92072X01KU,58,0,1052709.0,2016-10-16,988,Medium
76761P98UI,38,1,806686.0,2019-03-01,122,Low
59055P75OS,54,1,1494236.0,2018-05-06,421,High
95175V87RV,27,0,1286060.0,2018-12-21,192,Medium
37587Q72FC,37,0,1275174.0,2016-09-19,1015,Medium
26817W65YH,26,0,1120938.0,2018-06-29,367,Medium
24079G10FN,64,1,1613241.0,2018-11-30,213,High
17123S27EQ,41,1,1290348.0,2016-10-20,984,Medium
17839X83TT,55,1,943352.0,2018-03-29,459,Low
76665M24QU,28,1,717726.0,2018-04-23,434,Low
05470Z96UJ,43,0,1147088.0,2018-06-14,382,Medium
54332T72FQ,60,1,597910.0,2017-06-27,734,Low
84437N40VK,54,0,1483549.0,2016-09-19,1015,High
57217V01OD,37,1,1268735.0,2019-02-13,138,Medium
61206T46QJ,38,0,866136.0,2018-01-01,546,Low
17844T79HK,31,1,1138403.0,2018-08-26,309,Medium
65386D24PG,33,0,674283.0,2018-01-19,528,Low
04667J69AU,53,1,1004855.0,2018-04-22,435,Medium
18840Y40TU,40,0,1840981.0,2018-07-17,349,High
71670Z08FJ,60,1,357520.0,2018-11-08,235,Low
31113J12BC,30,1,888666.0,2018-02-15,501,Low
01367K71CQ,29,0,1482372.0,2018-03-02,486,High
14954B77KL,31,0,1148750.0,2017-08-17,683,Medium
82412M88ZG,27,1,1050607.0,2017-01-22,890,Medium
07011C40LP,40,0,804546.0,2017-12-11,567,Low
22378S89PZ,25,1,1028919.0,2018-04-15,442,Medium
89056J37GQ,57,1,466504.0,2016-10-14,990,Low
24447T50RH,58,1,1150792.0,2017-05-18,774,Medium
89259O30JX,50,1,944330.0,2017-08-05,695,Low
03993G80NZ,62,1,1847095.0,2017-03-02,851,High
68270X62PD,58,0,678123.0,2018-03-04,484,Low
34160E21VW,32,0,820710.0,2018-05-27,400,Low
61755H54GP,27,0,821105.0,2019-05-22,40,Low
77605G43KK,63,0,1924276.0,2018-03-15,473,High
55796X58BR,41,1,1440036.0,2019-03-25,98,High
59706M85CL,42,0,1437588.0,2018-02-20,496,High
01457V03RU,33,1,563858.0,2018-01-20,527,Low
10066L71DA,41,0,1146974.0,2018-03-10,478,Medium
28928P34KR,34,0,1148141.0,2018-06-17,379,Medium
64289A56YK,34,1,768265.0,2019-01-11,171,Low
87472G77IU,63,1,334152.0,2018-04-23,434,Low
97154U08VY,43,0,1932654.0,2017-09-11,658,High
95491A06MD,57,0,899405.0,2018-01-31,516,Low
90716Z33HY,58,1,1483610.0,2016-09-28,1006,High
64714D29WN,58,1,1900046.0,2018-05-12,415,High
45113S21UC,51,0,1774579.0,2018-03-07,481,High
63207O93JA,42,0,1996871.0,2017-04-22,800,High
49378B09QP,54,0,1305731.0,2016-12-28,915,Medium
90213A35ES,45,0,1871609.0,2018-07-29,337,High
25009F20YG,61,0,1228286.0,2018-05-09,418,Medium
25770L20TY,39,0,940655.0,2018-04-03,454,Low
90263P72JR,36,1,1324283.0,2018-03-22,466,Medium
64039P45LW,30,0,881427.0,2018-09-14,290,Low
75721S54FD,26,1,783121.0,2019-05-10,52,Low
05921S53OK,25,0,721861.0,2018-01-29,518,Low
18762Z25XX,63,0,1796081.0,2018-06-12,384,High
92530H16DF,40,0,912619.0,2017-09-29,640,Low
25866K52UD,40,1,1092193.0,2018-07-06,360,Medium
02017B44YA,54,0,773812.0,2019-06-21,10,Low
63245Q80HJ,40,1,1143559.0,2018-04-25,432,Medium
64108T59VI,29,1,979027.0,2018-12-01,212,Medium
33989O53SX,48,0,1002550.0,2018-06-22,374,Medium
85451S45UA,28,1,559054.0,2017-03-30,823,Low
46279J96SI,40,1,1400150.0,2019-01-25,157,High
18105G69BT,34,0,1115511.0,2018-05-12,415,Medium
49900T05AL,60,1,699554.0,2018-03-16,472,Low
12407J22OJ,56,1,1651640.0,2018-05-08,419,High
72017N59AP,39,0,1340275.0,2018-07-25,341,High
35610C95AD,62,0,416859.0,2018-07-05,361,Low
26293U75XI,62,1,1681294.0,2019-01-06,176,High
52581O10VV,58,1,744447.0,2018-04-22,435,Low
79630I32HT,44,1,1166165.0,2019-03-10,113,Medium
72701O00ON,31,0,659705.0,2018-11-29,214,Low
16578R71PJ,32,0,702715.0,2017-06-20,741,Low
55712C02ZM,51,0,1187006.0,2018-05-28,399,Medium
15656L36SA,64,0,1404242.0,2018-09-06,298,High
58913E49TM,25,0,727004.0,2018-11-26,217,Low
71743N38UA,46,1,1532982.0,2018-06-07,389,High
00738S93ZY,56,0,615687.0,2018-10-23,251,Low
09695C55HP,46,0,1438896.0,2019-01-09,173,High
95885G62VG,60,1,933681.0,2018-10-15,259,Low
46116M42WF,42,1,1127029.0,2018-03-20,468,Medium
48494G15RQ,39,0,1425378.0,2018-02-21,495,High
46200C26QS,34,1,1110164.0,2018-03-21,467,Medium
00232W44PX,25,0,1432961.0,2019-04-05,87,High
74008Y45XY,57,0,1765099.0,2018-07-28,338,High
49463W51OX,59,0,1489598.0,2018-06-27,369,High
47474U99KY,65,0,1878731.0,2018-03-22,466,High
95437J66EZ,28,1,963077.0,2017-11-06,602,Medium
43329T92CQ,28,0,906805.0,2016-10-05,999,Low
90090C27IF,53,1,1296705.0,2018-02-17,499,Medium
29518S23XK,56,0,1109831.0,2018-03-13,475,Medium
87211W36IU,41,1,1378653.0,2018-02-25,491,High
01745A26PF,30,1,1059573.0,2018-05-17,410,Medium
45952L15OB,35,1,717547.0,2019-01-15,167,Low
71464K49WV,29,1,994405.0,2019-05-21,41,Medium
69407A29CQ,47,1,891058.0,2018-07-30,336,Low
47045T27VK,28,0,1028260.0,2018-09-07,297,Medium
70194Y26BD,45,1,913072.0,2018-10-27,247,Low
40254E58EE,60,1,1511440.0,2017-06-01,760,High
72032U97AY,30,0,867945.0,2018-04-10,447,Low
64635W73WG,49,0,1676784.0,2018-06-04,392,High
59971F09KK,40,0,932261.0,2018-06-21,375,Low
36124X93OC,43,1,1127835.0,2019-01-04,178,Medium
08845L43JN,41,0,1358061.0,2018-04-05,452,High
18484A08WQ,31,1,954470.0,2018-08-11,324,Medium
02824O91FO,57,0,600358.0,2018-07-21,345,Low
18452Z98UX,36,0,1276071.0,2016-12-25,918,Medium
62517Z84CD,32,1,1074046.0,2018-04-10,447,Medium
94291A91CP,51,0,599825.0,2018-07-14,352,Low
65145K17VZ,43,1,1315705.0,2018-04-09,448,Medium
58980P13OJ,48,1,1099369.0,2017-06-08,753,Medium
58728F56DZ,63,0,313465.0,2018-06-03,393,Low
66212A55ZR,29,1,789455.0,2018-07-20,346,Low
41269X09HQ,46,1,939717.0,2019-04-23,69,Low
61602Y66MY,37,1,1344700.0,2019-03-31,92,High
70758I79SM,65,0,1599496.0,2018-07-06,360,High
62906V65KH,52,1,1367305.0,2017-09-21,648,High
14957C60YQ,30,0,707242.0,2018-12-08,205,Low
94744E47SI,38,1,1422672.0,2018-03-24,464,High
15567G29SI,25,1,752680.0,2018-06-05,391,Low
19815T68WP,41,1,1052770.0,2017-11-25,583,Medium
85490A53AJ,40,1,1072564.0,2016-11-04,969,Medium
55371T17RQ,53,0,1896492.0,2017-01-20,892,High
92966Y92SD,28,0,1057545.0,2018-02-23,493,Medium
61743R39ZV,54,1,1885721.0,2018-07-11,355,High
65204S48FA,39,1,1246582.0,2018-06-29,367,Medium
27686Q54LD,40,0,1861362.0,2018-12-26,187,High
45649X80XM,50,1,1264989.0,2019-02-27,124,Medium
11351E31KI,63,1,1566997.0,2018-06-15,381,High
02502X70WY,65,0,964694.0,2018-01-25,522,Medium
08334Z55NY,35,0,1341252.0,2018-03-30,458,High
57710J38JY,50,0,903289.0,2018-03-22,466,Low
62961H44CC,30,0,712512.0,2018-05-07,420,Low
49726T66SL,25,0,1429256.0,2018-04-30,427,High
04809X15FX,50,0,1426048.0,2018-12-03,210,High
95030O12ML,59,0,1421469.0,2018-09-17,287,High
04458E91CN,55,1,1468121.0,2018-09-18,286,High
82542S02IA,38,1,1050278.0,2019-04-29,63,Medium
25951C20KR,54,0,648479.0,2018-10-11,263,Low
27878S42HF,35,1,1005515.0,2017-11-04,604,Medium
15098O08OH,28,0,1373162.0,2018-10-29,245,High
36863T18WN,58,0,956032.0,2018-06-02,394,Medium
50745R82QT,58,0,1921710.0,2018-10-17,257,High
86689D29CM,56,1,1226831.0,2018-10-16,258,Medium
02918I66FY,49,0,1501768.0,2016-11-14,959,High
35383N51XE,39,1,993977.0,2019-05-01,61,Medium
50100S92UL,50,1,1594322.0,2018-07-10,356,High
91436B22MK,56,0,663822.0,2018-04-21,436,Low
09535G91EW,63,0,451564.0,2019-02-26,125,Low
00980N48LL,33,1,1014382.0,2018-04-13,444,Medium
54032H23GB,52,0,1017255.0,2019-03-23,100,Medium
49697W06OE,52,0,1475534.0,2019-02-22,129,High
01986V09KO,26,1,642394.0,2019-01-03,179,Low
01671T03XG,49,0,1170427.0,2018-03-03,485,Medium
46903T31ES,64,0,1215948.0,2018-06-17,379,Medium
71335R95FU,36,0,1488394.0,2019-04-23,69,High
10169C78KX,62,1,1123339.0,2018-05-07,420,Medium
10545B98TN,36,1,1355792.0,2018-03-06,482,High
49449J44FF,53,0,1671640.0,2017-04-08,814,High
21107H28YD,32,0,1245800.0,2019-01-21,161,Medium
32437I87GS,55,1,1772376.0,2019-05-11,51,High
27525C71ME,58,0,729690.0,2017-09-12,657,Low
75415K19YY,35,0,861910.0,2018-06-07,389,Low
75930U38WE,58,1,639733.0,2018-07-03,363,Low
06476V72JT,35,0,1186257.0,2018-02-17,499,Medium
76982T79TN,58,0,935256.0,2018-12-05,208,Low
50239G41TG,45,1,822825.0,2018-08-17,318,Low
69197Y92PT,48,0,1138948.0,2019-04-13,79,Medium
97557A52MM,33,1,1057800.0,2018-11-23,220,Medium
24671R94LL,48,0,1503594.0,2019-06-17,14,High
37726P09HS,30,1,1083690.0,2019-06-20,11,Medium
39429O00QJ,26,0,817383.0,2018-08-15,320,Low
26730S66ID,37,1,1305166.0,2019-01-04,178,Medium
41758S61QJ,62,1,577526.0,2019-05-31,31,Low
53129S86UL,34,1,661758.0,2018-06-28,368,Low
17145Y89FP,44,1,1183049.0,2018-09-26,278,Medium
69766H52IH,34,1,1092279.0,2018-09-26,278,Medium
38890I06XX,30,0,1451577.0,2018-04-20,437,High
69668D29VX,39,0,1427320.0,2018-04-09,448,High
57979N12JN,63,0,1825423.0,2018-06-05,391,High
02957T63YT,43,0,1957756.0,2018-05-27,400,High
68903P21MN,29,1,1025711.0,2018-04-30,427,Medium
40256M53IA,41,1,969092.0,2019-04-20,72,Medium
08897K79HP,47,1,1484717.0,2018-05-19,408,High
60097H50WU,50,0,1395029.0,2019-03-22,101,High
11502P07DM,60,1,1449273.0,2017-08-19,681,High
31635F40XO,44,0,1733694.0,2018-04-22,435,High
98753P72SV,37,1,1038159.0,2018-07-04,362,Medium
47398E00GJ,37,0,1437898.0,2018-12-18,195,High
51177A63YC,54,0,734509.0,2019-03-24,99,Low
40914B59UA,39,0,1461197.0,2018-11-21,222,High
14366M32UX,48,1,1035507.0,2019-01-10,172,Medium
69020B78RV,51,0,1074283.0,2019-02-17,134,Medium
09813F28ES,47,0,1259928.0,2018-05-07,420,Medium
37164O28QZ,41,0,989082.0,2017-07-03,728,Medium
70565T24BF,55,1,1976995.0,2019-04-24,68,High
97143E56IS,38,0,1380286.0,2019-02-21,130,High
59078E80YB,26,1,891982.0,2017-09-08,661,Low
07411H96HO,55,0,627417.0,2018-05-14,413,Low
93885R79JZ,65,1,758414.0,2018-05-08,419,Low
17004V39CQ,33,1,607708.0,2018-09-19,285,Low
20035O84LH,41,0,863628.0,2017-04-21,801,Low
20627X82QX,30,1,636834.0,2019-02-11,140,Low
72548K10ZV,56,1,1133366.0,2018-10-27,247,Medium
98334P20BY,26,0,735550.0,2018-09-30,274,Low
85205Z94OI,62,1,417178.0,2018-10-16,258,Low
08812T57LG,63,0,337376.0,2018-08-17,318,Low
00122T46IN,64,0,937108.0,2019-04-30,62,Low
07519Q65AI,42,1,1274811.0,2018-01-13,534,Medium
93731N13TD,52,0,856215.0,2018-09-07,297,Low
39036A09OV,28,0,859004.0,2018-04-15,442,Low
41473J92GY,57,0,740353.0,2018-03-10,478,Low
84164W57SN,59,0,1623041.0,2018-12-06,207,High
44193H34HS,37,0,1470519.0,2018-05-07,420,High
77896Y14KF,40,0,1114201.0,2018-04-05,452,Medium
69883S80IY,33,1,717051.0,2018-09-12,292,Low
07277F79QT,58,0,1198835.0,2019-06-17,14,Medium
18742C53LM,31,0,932648.0,2018-07-05,361,Low
72184E39KD,55,1,1966323.0,2017-12-20,558,High
00593U86KF,36,0,1530525.0,2018-09-10,294,High
32561J32FT,62,0,523470.0,2016-12-01,942,Low
51959Z43OV,25,1,1080500.0,2018-03-26,462,Medium
75848C11MN,54,1,1087700.0,2019-05-21,41,Medium
60533V83SA,48,1,1083662.0,2018-12-02,211,Medium
89254V02LK,40,0,1585877.0,2019-05-30,32,High
37242U43NI,62,0,946817.0,2018-07-22,344,Medium
84934T86RC,35,0,915386.0,2018-03-21,467,Low
58640Q47YV,38,0,1428714.0,2018-03-31,457,High
31885S35ZY,57,1,902994.0,2018-12-16,197,Low
70199C29JB,56,1,492986.0,2017-11-13,595,Low
22290Y88ME,60,0,552275.0,2018-08-14,321,Low
28505G81UA,39,0,1033853.0,2018-11-01,242,Medium
71822E19RW,60,1,951164.0,2018-05-15,412,Medium
40822G14PC,55,1,1310402.0,2018-09-11,293,Medium
49775R55ND,51,1,1020580.0,2018-10-15,259,Medium
44988W56DH,48,1,1429231.0,2018-12-11,202,High
83768D00IK,47,0,961824.0,2018-01-19,528,Medium
37744M54VH,54,1,728310.0,2018-01-31,516,Low
87574T54SF,40,1,915004.0,2017-08-16,684,Low
88756K60AN,60,1,529983.0,2019-05-12,50,Low
31624J53CY,60,0,764037.0,2018-07-25,341,Low
08409B91VW,38,1,1034574.0,2019-04-21,71,Medium
21628Z48AK,29,1,1002219.0,2018-02-27,489,Medium
96108P19ST,33,0,770112.0,2018-04-21,436,Low
43443K05RX,57,0,1282948.0,2018-06-24,372,Medium
20342T89IQ,47,1,1264931.0,2019-05-03,59,Medium
44113T05DN,29,1,532540.0,2016-11-04,969,Low
96289M46YS,29,1,673124.0,2018-02-19,497,Low
04174M98KC,60,1,643517.0,2017-10-16,623,Low
83010X47KL,47,1,1558431.0,2018-09-14,290,High
77380D99TU,51,0,330537.0,2017-03-23,830,Low
26705N07UR,64,0,1551508.0,2018-04-22,435,High
15640I21SR,46,0,912111.0,2017-04-16,806,Low
86309Q55MT,39,1,950062.0,2018-07-09,357,Medium
28960G64JL,41,0,1746420.0,2018-08-29,306,High
28630W71MS,29,1,773960.0,2017-08-24,676,Low
24915K40EY,59,1,463335.0,2019-04-25,67,Low
91524L74CR,29,0,904666.0,2016-10-28,976,Low
67237H72FU,52,0,1562711.0,2019-06-14,17,High
95587U85CL,48,0,1243648.0,2019-03-02,121,Medium
45921S90MQ,30,0,778365.0,2019-02-05,146,Low
21601B98NI,45,0,1588642.0,2018-10-05,269,High
94463P43QY,31,1,980328.0,2018-11-18,225,Medium
05979E13MV,54,1,1458578.0,2017-03-28,825,High
14447V19GW,32,0,1158221.0,2018-11-13,230,Medium
26479U34CN,48,1,868092.0,2018-08-10,325,Low
84347L35HJ,65,1,1227536.0,2018-03-22,466,Medium
09536G05OI,54,0,909866.0,2018-05-17,410,Low
41257D74PR,27,1,978017.0,2018-09-27,277,Medium
29224N57EF,32,0,614661.0,2018-06-13,383,Low
65049O33CU,51,0,927927.0,2018-11-20,223,Low
32204L81SL,29,1,841526.0,2018-11-08,235,Low
19594Y49CN,32,1,1017559.0,2019-02-22,129,Medium
26221E34EK,32,0,879372.0,2018-09-28,276,Low
20420R26YC,60,0,1780230.0,2019-05-18,44,High
20687T44QG,63,1,1163989.0,2018-12-02,211,Medium
37246I60FW,26,1,1185647.0,2018-09-08,296,Medium
05646Y11OG,43,0,1000492.0,2017-03-25,828,Medium
20854M76ZX,36,0,1310214.0,2018-05-20,407,Medium
41617F78MR,57,1,1912372.0,2018-04-06,451,High
91453F29AX,25,1,780969.0,2018-12-10,203,Low
88007D87HA,64,1,1023371.0,2017-09-26,643,Medium
65362J21YP,58,0,637068.0,2018-07-29,337,Low
69966M85FE,60,0,1021766.0,2017-08-03,697,Medium
77763B21HH,28,1,767123.0,2019-01-29,153,Low
73019U71SV,60,0,1076988.0,2018-08-15,320,Medium
92868Q13EG,56,1,1902882.0,2019-05-29,33,High
36301S87UT,40,0,1786603.0,2019-03-10,113,High
97655G94VZ,59,0,325182.0,2017-07-17,714,Low
21389H64PY,60,1,1848324.0,2018-07-12,354,High
92456B29HV,48,1,1096127.0,2018-08-08,327,Medium
24906T73KX,55,1,969245.0,2019-01-17,165,Medium
72784N76DL,47,0,1308330.0,2019-02-04,147,Medium
01366F12NO,34,1,607220.0,2018-12-15,198,Low
95079E91AF,55,1,1376503.0,2019-06-24,7,High
13148G95DG,33,0,1211640.0,2018-04-28,429,Medium
84481O62GP,48,1,1254659.0,2018-09-19,285,Medium
40845D16DE,27,0,1499857.0,2019-04-28,64,High
68348B30SV,36,1,1185878.0,2019-04-28,64,Medium
00421Z00TM,40,0,1475908.0,2017-04-24,798,High
98850I09HV,32,0,1236486.0,2019-03-23,100,Medium
76230K79WW,44,1,885337.0,2018-03-17,471,Low
72606C22QV,38,0,1156888.0,2017-03-08,845,Medium
90431I57WL,46,0,1844575.0,2019-05-08,54,High
39489H12GV,35,1,1079950.0,2018-04-13,444,Medium
94966T35CF,51,1,1047733.0,2017-08-01,699,Medium
70155O99OL,62,1,1022524.0,2019-05-15,47,Medium
06501Z51SG,43,1,852096.0,2018-03-07,481,Low
38632Q41WV,53,1,1643409.0,2018-09-16,288,High
34649D43AM,29,0,1478048.0,2019-04-20,72,High
53846D63SR,65,1,1068726.0,2018-05-07,420,Medium
27045Y42FR,28,0,959136.0,2018-12-11,202,Medium
17509Z60PC,50,1,856808.0,2019-06-15,16,Low
75910P54KE,60,0,1759117.0,2018-03-21,467,High
68031V20TK,43,1,1099551.0,2017-04-09,813,Medium
28111Q05PH,40,1,1551873.0,2018-08-10,325,High
60249F04ND,64,1,920648.0,2017-05-17,775,Low
71195Y36VB,38,0,1731781.0,2018-03-19,469,High
51904S17XI,52,0,684309.0,2018-03-01,487,Low
16366W62OD,26,1,990047.0,2018-11-06,237,Medium
64298D40ZD,41,0,1145238.0,2018-03-17,471,Medium
27251S96WZ,60,1,1423887.0,2019-04-06,86,High
34067Y04YN,54,0,1528481.0,2018-07-15,351,High
02849I97ZK,46,1,1262350.0,2018-10-07,267,Medium
82249J78RU,41,0,1967309.0,2018-04-04,453,High
28862C81WF,39,0,1978991.0,2018-10-07,267,High
92118P68UV,51,1,1002619.0,2018-05-22,405,Medium
22434Z45JF,43,0,1852128.0,2019-05-21,41,High
69058V22WL,53,0,903596.0,2017-04-25,797,Low
54659A91BJ,61,1,1803551.0,2018-12-08,205,High
43772X28JB,44,1,1510909.0,2019-06-13,18,High
19847A68WN,49,0,1472834.0,2018-09-15,289,High
88404J80RC,43,1,823721.0,2017-06-17,744,Low
76647C47KO,25,0,1044021.0,2018-09-09,295,Medium
69378Y74QV,42,0,1956271.0,2018-02-20,496,High
18928B98II,61,1,598694.0,2018-05-20,407,Low
68216P16UE,36,1,1434787.0,2019-01-05,177,High
40356H58EY,30,1,945110.0,2018-12-11,202,Low
41842V79FG,62,1,1298379.0,2018-05-16,411,Medium
57684L36CQ,47,1,862167.0,2018-03-19,469,Low
67544V66ZI,45,0,1311464.0,2018-03-13,475,Medium
30273C70KD,46,0,1161687.0,2018-06-30,366,Medium
04750J24QX,34,1,821660.0,2018-03-13,475,Low
20532T63MW,42,1,1192521.0,2017-05-19,773,Medium
39150E45KT,42,0,1936714.0,2018-07-05,361,High
00266K06EA,46,1,1087719.0,2019-04-28,64,Medium
83454S79SX,46,0,1053033.0,2018-03-03,485,Medium
55833H91MW,29,1,1077632.0,2018-08-27,308,Medium
23877B35EF,53,1,744424.0,2018-06-27,369,Low
51395F07JD,35,1,624846.0,2018-06-17,379,Low
12742N14CB,45,0,1844830.0,2017-02-25,856,High
47240T91GV,49,0,1772727.0,2018-05-02,425,High
69482M76UN,58,1,1181321.0,2017-09-13,656,Medium
11935Q76PO,39,0,1181794.0,2019-01-31,151,Medium
73531X12YS,36,0,1773713.0,2018-07-07,359,High
89048I77ZA,33,0,1142836.0,2018-09-17,287,Medium
70739U94KQ,35,0,824594.0,2018-09-11,293,Low
53956O83TV,49,1,1023037.0,2017-01-27,885,Medium
42215Q77RL,61,1,498697.0,2019-05-01,61,Low
83403K19LE,46,0,1313736.0,2018-04-12,445,Medium
85123I57RS,42,0,1615677.0,2019-04-22,70,High
02565W06FE,41,1,959716.0,2018-05-29,398,Medium
15142C45PQ,33,0,1277394.0,2019-04-02,90,Medium
02668A71MR,46,1,1086559.0,2016-10-04,1000,Medium
07153V10DN,34,1,1015876.0,2019-04-21,71,Medium
63373J50WT,47,1,803935.0,2019-02-06,145,Low
34507Q01SF,30,1,875705.0,2018-11-30,213,Low
92518T55TI,53,1,1990256.0,2018-10-08,266,High
88981Z32VM,29,1,501127.0,2018-09-01,303,Low
28042H74TK,35,1,834454.0,2018-11-24,219,Low
74993T48IR,62,1,1405888.0,2018-05-23,404,High
28611B73TA,62,1,1579057.0,2017-08-26,674,High
49570R97KX,29,1,936142.0,2018-12-30,183,Low
72279L49HW,64,1,594370.0,2017-07-18,713,Low
18436T17IZ,33,0,1422604.0,2018-05-26,401,High
85915X49FQ,34,0,862557.0,2019-04-26,66,Low
64132C10SH,25,0,977205.0,2018-07-02,364,Medium
14497F79ZD,36,0,971875.0,2018-12-03,210,Medium
14695T65NV,39,1,1499690.0,2019-04-02,90,High
82336H77WH,52,0,466104.0,2019-06-06,25,Low
18037W41ED,27,0,628260.0,2017-05-02,790,Low
84194E88ZJ,38,1,910873.0,2018-03-24,464,Low
50753N40TG,59,0,474374.0,2018-03-17,471,Low
89758D59CQ,62,0,1391294.0,2017-05-14,778,High
86338O36XE,37,0,1412609.0,2018-04-02,455,High
20188J15PI,53,1,1456746.0,2018-02-07,509,High
64402U47ID,48,0,1437611.0,2019-05-02,60,High
22309Z93TD,45,0,1208744.0,2018-05-02,425,Medium
96216B88IE,47,0,1307811.0,2019-03-28,95,Medium
58200R37EH,53,0,509327.0,2018-08-22,313,Low
48758X83IV,25,0,721108.0,2019-03-14,109,Low
06451S87JZ,59,0,1186726.0,2017-03-08,845,Medium
94569Q02WP,52,0,1225159.0,2017-12-15,563,Medium
93942S74NJ,61,0,1747746.0,2017-12-30,548,High
18391K58DS,41,0,871847.0,2019-02-05,146,Low
08313J24WL,52,0,1211201.0,2017-10-04,635,Medium
87091V04GJ,51,1,985165.0,2017-10-04,635,Medium
35409X93EB,31,1,1064037.0,2019-06-15,16,Medium
66058R75UC,27,1,638887.0,2018-07-27,339,Low
87500E03YA,32,1,568485.0,2019-05-18,44,Low
