id,curr_age,gender,ann_income,age_car,purchase,income_bracket
92637Q35VZ,65,1,449144.0,143,1,High
92640X28RT,59,1,187365.0,831,1,Low
92644B82MF,33,0,232095.0,324,0,Low
92644H88XT,30,0,103615.0,689,1,Low
92650H38TP,29,0,216785.0,235,0,Low
92659P43DC,25,0,120383.0,278,0,Low
92665O92YK,35,0,187463.0,478,0,Low
92669Q08MC,50,0,364796.0,214,1,Medium
92670O25OM,65,0,354182.0,625,1,Medium
92671J68IH,58,0,341396.0,105,1,Medium
92672B66VI,35,0,208110.0,547,1,Low
92673K33XN,31,1,348872.0,235,1,Medium
92674S14KO,46,0,227975.0,285,1,Low
92679O27SH,57,0,241664.0,480,1,Low
92689D46IF,34,1,165003.0,258,0,Low
92689Q91YQ,41,0,144399.0,450,0,Low
92691C73JE,47,0,479620.0,435,1,High
92691W43IC,41,0,263123.0,437,1,Medium
92696N92OQ,56,0,217732.0,417,1,Low
92697B50VJ,36,0,181075.0,258,1,Low
92697C78TM,32,1,149499.0,500,1,Low
92697M81CF,46,0,376369.0,468,1,Medium
92698J19RW,48,0,433685.0,379,1,High
92700K63BY,58,1,527216.0,490,1,High
92707S20PI,64,0,575930.0,107,0,High
92708B86KI,48,1,372200.0,808,0,Medium
92708R86LQ,52,0,768846.0,67,0,High
92709E97TT,61,0,539110.0,349,0,High
92709M15NA,35,1,482075.0,392,1,High
92712L64OX,47,0,340163.0,479,1,Medium
92712Z66OD,56,1,335931.0,355,0,Medium
92713M36LP,61,0,177499.0,370,1,Low
92714H76XW,55,0,580498.0,327,1,High
92722N41FU,49,0,320217.0,209,1,Medium
92722S41FN,30,1,193491.0,496,1,Low
92722Y36FY,28,1,455456.0,437,1,High
92723T32GM,39,0,155500.0,217,1,Low
92724J93UZ,48,0,694069.0,885,1,High
92724Z00PX,41,0,486525.0,380,1,High
92725Z87BK,57,1,351205.0,171,0,Medium
92726Q56CF,35,0,102485.0,228,1,Low
92727E50WW,28,0,299598.0,436,0,Medium
92727U40IC,49,0,469130.0,472,1,High
92727Y54ZL,36,0,472184.0,229,0,High
92728O49PS,59,1,426499.0,380,1,High
92729U28ZA,65,0,507692.0,102,0,High
92732H13SC,65,0,532920.0,896,1,High
92732L63ZQ,38,0,647869.0,389,1,High
92739H67IG,32,0,277814.0,202,1,Medium
92739R99HW,39,0,251585.0,277,1,Low
92740F95TU,27,0,129846.0,474,1,Low
92741K33ZK,36,1,578952.0,449,1,High
92743Q56CK,56,1,502525.0,340,1,High
92743R27SS,27,1,497979.0,208,1,High
92744O15WO,31,1,162984.0,77,1,Low
92745H13AY,34,0,122533.0,756,0,Low
92749U67NA,54,0,449170.0,220,1,High
92755O74GS,61,1,259845.0,271,0,Low
92758Y51XN,59,1,495461.0,284,0,High
92760B57RF,45,0,750237.0,38,0,High
92774A75ON,50,0,498255.0,436,1,High
92776B61UB,46,1,387515.0,811,1,Medium
92779D65PH,59,1,379728.0,290,1,Medium
92779Q52BC,43,1,345277.0,474,1,Medium
92781F10QM,25,0,139008.0,157,0,Low
92783D12MY,40,1,317645.0,234,1,Medium
92787Z67TD,37,1,377936.0,364,1,Medium
92789F62AP,64,1,160477.0,251,0,Low
92790F39NQ,26,0,285489.0,322,0,Medium
92790G10JD,53,0,655783.0,8,1,High
92792K60FK,28,1,382427.0,282,0,Medium
92793U12ER,65,1,510123.0,207,0,High
92797M16GB,54,1,365549.0,164,0,Medium
92797U69IG,48,0,462967.0,105,0,High
92797Y00GP,29,1,402435.0,377,1,Medium
92801O13TX,57,1,297059.0,202,1,Medium
92802L61YG,42,0,779141.0,330,1,High
92805U51OE,37,0,367228.0,478,0,Medium
92805W63OT,65,0,362902.0,506,1,Medium
92808R94RS,26,0,183887.0,195,0,Low
92815Q14PL,38,0,180428.0,40,0,Low
92816T92LC,57,1,407309.0,235,0,Medium
92817Z71XC,49,0,212932.0,466,1,Low
92820A10ZH,45,1,283107.0,347,0,Medium
92822L79SC,60,0,214576.0,203,0,Low
92824W21GB,56,0,709834.0,956,1,High
92831L29JP,60,0,263585.0,874,1,Medium
92833R21GI,54,1,282619.0,459,1,Medium
92836L45KB,47,0,256619.0,370,1,Low
92836Q26OT,32,1,309892.0,255,1,Medium
92842K48BD,62,0,212989.0,764,1,Low
92844O16EB,59,1,231656.0,702,1,Low
92845C68JA,55,0,266882.0,416,1,Medium
92846Q02AA,34,0,299802.0,761,1,Medium
92848M85NP,39,0,434672.0,283,1,High
92851M36BL,60,0,776702.0,400,1,High
92851S59VS,51,1,234325.0,868,1,Low
92861A19UY,32,1,275384.0,424,1,Medium
92862B42ZI,57,1,89304.0,468,0,Low
92867R73KO,55,1,330109.0,463,1,Medium
92870I48XX,48,0,410716.0,431,0,Medium
92871Z38NU,44,0,476511.0,358,0,High
92872R41TJ,51,1,522923.0,289,1,High
92873J63GO,46,1,729168.0,302,1,High
92873M37QZ,47,1,429363.0,292,0,High
92876P93RK,40,0,183771.0,450,1,Low
92878U16KW,43,1,278565.0,743,1,Medium
92879X13MO,50,1,662608.0,302,1,High
92880K26RU,43,1,760224.0,287,1,High
92888G42PB,45,0,647493.0,735,1,High
92888I26WK,52,0,385521.0,393,1,Medium
92889L04WC,65,1,202888.0,286,0,Low
92892U14YF,64,1,416243.0,572,1,Medium
92893V72FI,37,0,442533.0,222,1,High
92896N60ZO,25,1,261051.0,214,0,Medium
92896Y15YD,60,1,162755.0,412,1,Low
92898H33DI,59,0,796153.0,123,0,High
92910K98PW,53,0,707983.0,342,0,High
92916N67EF,36,1,520784.0,832,1,High
92923F14LO,36,1,781205.0,493,1,High
92926H01XU,42,0,518856.0,133,0,High
92935Z81RG,42,0,731883.0,301,1,High
92936R00CD,38,1,406725.0,280,0,Medium
92937H12KK,58,1,114248.0,223,0,Low
92939O60SP,26,0,115488.0,229,0,Low
92940L41WS,57,1,296507.0,297,0,Medium
92942W84WS,44,1,453725.0,836,1,High
92943R47VN,63,1,453792.0,348,0,High
92947S59PF,63,1,424296.0,236,0,High
92952U25IT,60,0,412100.0,233,0,Medium
92958H05QA,60,1,337728.0,376,0,Medium
92960D21KI,29,1,242995.0,234,1,Low
92960X35BV,59,1,412451.0,1017,1,Medium
92966V08OU,61,0,475491.0,353,0,High
92968U12ZE,37,0,104209.0,435,0,Low
92970C02OZ,35,1,228856.0,472,1,Low
92972K76UC,26,0,215383.0,877,1,Low
92977X19NN,36,1,525784.0,393,1,High
92980J51QR,60,1,419832.0,292,0,Medium
92982D13DI,48,0,257504.0,305,1,Low
92986D03WD,29,1,251019.0,444,0,Low
92987K40FI,39,0,550803.0,476,1,High
92993V96EK,47,1,647171.0,250,0,High
92997C88OB,31,1,420448.0,270,0,Medium
93000W83TV,65,0,561225.0,999,1,High
93002W17LK,61,1,217181.0,206,0,Low
93005J59ZI,62,0,689953.0,982,1,High
93008Z32IM,33,1,433325.0,252,1,High
93010G67JX,38,1,384475.0,215,0,Medium
93010S82YI,44,0,648395.0,455,1,High
93014Y87BA,50,0,285765.0,331,0,Medium
93016S38PQ,61,1,182288.0,475,1,Low
93017L26GU,64,0,540489.0,398,1,High
93025C23TN,34,0,215024.0,347,1,Low
93032O24DC,26,0,243414.0,99,0,Low
93036L34TI,52,1,263451.0,971,1,Medium
93036V97HC,57,0,592378.0,275,1,High
93039K27ZW,50,1,289848.0,420,1,Medium
93042G36YV,26,1,250109.0,262,0,Low
93045A06OP,30,1,455112.0,432,1,High
93053O00FP,27,0,104809.0,265,1,Low
93053X23DI,27,0,249216.0,101,1,Low
93055D97PH,54,0,457723.0,715,1,High
93063H31KP,38,0,772461.0,453,1,High
93069T12WF,38,0,396802.0,208,0,Medium
93069X11QX,36,0,404103.0,206,0,Medium
93070V93RU,41,0,103296.0,473,0,Low
93081S35LX,47,0,790032.0,185,1,High
93089A99CX,51,0,797601.0,282,1,High
93089W61TL,51,1,267125.0,386,1,Medium
93095I94HJ,42,1,490955.0,334,1,High
93096T34SH,57,0,660771.0,346,0,High
93098X27IJ,37,1,446787.0,785,1,High
93099Q27WV,50,0,238191.0,269,0,Low
93102G78YH,53,0,442706.0,426,0,High
93107Q80IX,33,0,268463.0,471,1,Medium
93112L28YD,33,1,450013.0,474,1,High
93113X98HB,28,1,472981.0,238,1,High
93114T26MF,60,1,326736.0,835,1,Medium
93115I82HW,28,1,146080.0,52,0,Low
93120K85CL,60,1,419104.0,443,1,Medium
93123A87ZV,41,0,541517.0,309,1,High
93123N05CY,26,1,391403.0,334,0,Medium
93126T47RK,57,0,736123.0,249,0,High
93127X08AW,59,1,133659.0,96,0,Low
93128H10NG,48,1,378608.0,278,0,Medium
93129B83GX,55,1,163891.0,5,0,Low
93135A62HO,51,0,714313.0,377,1,High
93136N77RO,63,0,563360.0,414,1,High
93143A99BO,64,1,264515.0,596,1,Medium
93143I72SX,35,0,210128.0,49,1,Low
93144T68OW,61,0,625708.0,325,1,High
93145M75NT,61,0,799885.0,271,1,High
93149K75HT,54,1,168576.0,756,1,Low
93153U79RB,47,0,190667.0,412,0,Low
93154W54ZS,57,0,414981.0,273,0,Medium
93159B39OO,48,1,432872.0,419,1,High
93162N00LF,43,0,115977.0,205,0,Low
93162X98PZ,59,0,132515.0,310,0,Low
93165D80SZ,53,1,431325.0,243,0,High
93165P37GE,39,0,709597.0,673,1,High
93166D07WI,41,0,479485.0,380,1,High
93168Q32DW,30,1,457660.0,317,1,High
93168U14FN,37,1,302640.0,446,1,Medium
93170G78ZR,47,1,358531.0,113,0,Medium
93170W38AI,56,0,733414.0,468,1,High
93174C14XZ,54,1,312664.0,299,0,Medium
93175K62MG,32,1,408032.0,362,0,Medium
93180P38WL,52,0,750013.0,448,1,High
93182M22NB,58,0,794162.0,112,0,High
93185N36ZB,55,1,461205.0,79,1,High
93186J75FF,38,1,298944.0,982,1,Medium
93189A84MF,52,0,673309.0,499,1,High
93189R24HV,38,0,250953.0,385,1,Low
93190C78JD,53,1,186896.0,92,0,Low
93190M80FX,54,0,77541.0,337,0,Low
93194L86NT,52,1,162099.0,20,0,Low
93195U11VA,43,1,472885.0,325,0,High
93195Z01QH,65,1,101440.0,71,0,Low
93201M80MV,52,0,611414.0,434,1,High
93204U81CQ,44,0,215904.0,491,1,Low
93207Y52EZ,60,0,148491.0,116,0,Low
93211B43PA,32,1,252045.0,474,1,Low
93214X06OY,56,1,84568.0,378,0,Low
93216S84RJ,46,1,478643.0,221,0,High
93217N40QX,46,1,363808.0,238,1,Medium
93218B78OR,55,0,407648.0,192,1,Medium
93218C21YA,57,0,644051.0,88,1,High
93218P74QC,63,1,231013.0,464,1,Low
93220Z92IT,48,1,547512.0,373,1,High
93222T94GG,43,0,579259.0,426,1,High
93226A37EO,59,0,204513.0,360,0,Low
93226P87YT,54,1,439920.0,276,0,High
93231A29MX,60,0,552363.0,761,1,High
93233Z41OS,63,0,249721.0,268,0,Low
93234I32MK,54,1,299445.0,80,1,Medium
93235I40XY,30,0,227968.0,394,1,Low
93235Q65VF,29,1,385189.0,402,1,Medium
93238Z82EN,62,1,421581.0,438,1,Medium
93241Q98XG,33,0,178903.0,434,1,Low
93248N52BI,50,1,273405.0,309,0,Medium
93254F93QY,40,0,771315.0,348,1,High
93255M58CS,60,1,185133.0,261,0,Low
93257S16YQ,64,0,765680.0,880,1,High
93260H77IB,60,0,569917.0,85,1,High
93260W87CG,46,1,571544.0,446,1,High
93269B22VH,65,0,140733.0,232,0,Low
93269C01QL,32,1,372531.0,430,0,Medium
93269F35JY,62,1,440269.0,158,0,High
93274A83PL,28,1,298789.0,130,0,Medium
93274W69OX,26,1,315225.0,291,1,Medium
93276W59WR,27,1,346454.0,51,1,Medium
93282U78TH,52,0,708564.0,186,1,High
93282Z00DO,53,1,431768.0,433,1,High
93289Z42LN,57,0,236935.0,766,1,Low
93295H68OW,30,0,217521.0,337,1,Low
93301C56DA,55,0,475772.0,409,0,High
93301X99XE,49,0,201313.0,253,1,Low
93305C76FA,64,0,177082.0,244,1,Low
93309D59YN,42,0,730651.0,371,1,High
93313X27ER,31,0,119244.0,14,0,Low
93317K14ZQ,56,1,171701.0,326,0,Low
93319U29RU,40,0,171554.0,473,0,Low
93323C85QH,60,0,761472.0,538,1,High
93328M73PG,37,0,310659.0,478,1,Medium
93329K54HU,29,0,278319.0,298,0,Medium
93330J69LB,38,0,333888.0,490,1,Medium
93331S42YM,34,1,394971.0,114,0,Medium
93331V50CW,39,1,622176.0,236,0,High
93334R48LU,49,1,700792.0,429,1,High
93337W24BM,49,0,190960.0,479,1,Low
93339Z95FX,50,0,171771.0,486,1,Low
93346C38JL,42,0,326870.0,440,1,Medium
93348Y18CL,42,0,247206.0,248,1,Low
93352M76KW,25,1,200464.0,347,1,Low
93354Q92UR,43,0,757891.0,506,1,High
93356W53ER,65,1,122736.0,500,0,Low
93358M17FR,39,1,285547.0,580,1,Medium
93359J09AH,38,0,222545.0,41,0,Low
93363G59AP,47,1,637021.0,353,1,High
93364U42GQ,39,0,615757.0,1,1,High
93366X25RH,62,0,783013.0,355,0,High
93367K20LM,39,0,217124.0,469,1,Low
93377T46RP,26,0,294088.0,72,1,Medium
93379Y12ZU,56,0,570436.0,318,1,High
93384P51MM,58,0,398897.0,180,1,Medium
93388J33JW,63,1,455325.0,238,1,High
93391D71NP,33,0,293462.0,462,1,Medium
93394V45JU,55,1,425003.0,683,1,High
93395A43TI,42,0,600573.0,294,1,High
93399C26ZE,64,0,594471.0,481,1,High
93399M06BA,48,0,676683.0,315,1,High
93403T13YQ,28,1,171269.0,228,1,Low
93408W21UZ,43,0,357869.0,395,1,Medium
93410B12YC,25,0,233382.0,125,1,Low
93411Q66OK,53,0,341996.0,175,0,Medium
93412O22IL,51,1,286232.0,806,1,Medium
93412X45FJ,48,0,468400.0,368,1,High
93413E25IY,62,0,622556.0,894,0,High
93414J26PV,38,0,447212.0,272,0,High
93418O88SF,63,0,346429.0,52,1,Medium
93420Q91KW,64,1,214299.0,251,0,Low
93423W42NU,46,1,304843.0,304,0,Medium
93425N73XF,37,0,321354.0,388,0,Medium
93429C26PS,38,1,737987.0,368,1,High
93431C68FN,37,1,318781.0,479,1,Medium
93431K23SF,33,1,330656.0,209,1,Medium
93434Z67EC,48,0,684125.0,175,1,High
93436B86AE,60,1,315984.0,278,0,Medium
93439E69MW,64,1,408515.0,358,0,Medium
93439L03MP,57,0,262205.0,62,0,Medium
93441P17BC,55,1,402533.0,436,1,Medium
93442O01JN,31,1,361845.0,256,0,Medium
93443K35MW,42,0,652949.0,298,1,High
93449I35LQ,27,1,370787.0,212,1,Medium
93453G76VO,40,1,374163.0,871,1,Medium
93457A01UQ,65,1,330093.0,91,1,Medium
93459L74FN,45,0,384685.0,266,1,Medium
93460K29LY,52,1,451133.0,500,1,High
93462S14CM,52,1,189781.0,233,0,Low
93463B31AN,47,0,141301.0,245,0,Low
93463U71XN,60,1,176968.0,546,1,Low
93474I30YG,37,1,482173.0,196,0,High
93474U07HZ,59,0,382096.0,150,1,Medium
93474W46IV,41,0,524891.0,886,1,High
93475F90PT,60,0,144708.0,236,0,Low
93483Y28DY,42,1,552853.0,451,1,High
93485Y51GA,54,1,201459.0,782,1,Low
93492T04AN,28,0,251892.0,443,1,Low
93492W36WM,50,0,305642.0,373,1,Medium
93492X43QY,31,0,207626.0,481,1,Low
93497V39DO,56,0,597781.0,375,1,High
93509C81UK,62,1,325504.0,788,1,Medium
93509D79WM,58,1,463165.0,346,0,High
93509F52TK,58,0,270032.0,452,1,Medium
93509T19OO,49,0,482321.0,365,1,High
93509U60LP,37,0,225745.0,484,1,Low
93514N64KN,56,0,433914.0,280,1,High
93515D25MI,39,1,300467.0,238,1,Medium
93516U50LE,35,0,183753.0,253,0,Low
93527U42RS,38,0,426592.0,27,1,High
93531U70GK,41,1,377648.0,367,1,Medium
93533O98YA,43,1,630696.0,308,1,High
93539S49ON,40,0,325017.0,492,0,Medium
93544W50HU,28,0,146640.0,133,0,Low
93548E52WT,54,0,148520.0,481,0,Low
93551Y90DJ,55,1,207419.0,282,0,Low
93552G35AU,47,0,237416.0,192,0,Low
93552Z41SQ,57,1,486245.0,128,1,High
93554A53GD,33,1,366725.0,389,1,Medium
93554B88HQ,36,0,712424.0,371,1,High
93554N09XW,52,0,514469.0,396,1,High
93556H52EK,37,0,260397.0,429,1,Low
93558R50PX,37,0,224764.0,351,1,Low
93559G80XD,29,1,446011.0,498,1,High
93560C88BB,35,0,177908.0,251,0,Low
93560J77SE,36,1,327957.0,162,0,Medium
93561E32TV,43,0,565725.0,924,1,High
93562P71RP,50,0,468104.0,457,1,High
93569Q06RF,29,0,104871.0,96,1,Low
93572P88BO,63,0,257039.0,81,0,Low
93573X37DL,45,0,109119.0,500,1,Low
93576B16MK,34,1,402187.0,415,1,Medium
93580P98OI,53,1,229853.0,230,0,Low
93581J44KH,38,1,688272.0,5,0,High
93584H89IO,25,0,289172.0,84,0,Medium
93589C18QC,36,0,190835.0,494,1,Low
93589K01FY,41,0,318287.0,131,0,Medium
93591E95TS,40,0,371073.0,359,0,Medium
93591N36SK,52,1,349499.0,172,1,Medium
93594D04LK,56,0,656961.0,217,0,High
93594Q24LM,48,0,313865.0,444,1,Medium
93596V97EY,58,1,241131.0,317,0,Low
93603M17GA,28,1,373877.0,335,0,Medium
93605J21SA,65,0,167568.0,253,0,Low
93609H81AW,30,0,178430.0,173,1,Low
93609V68DH,60,1,339293.0,222,0,Medium
93612R69OE,49,0,674904.0,908,1,High
93615M77RH,25,0,280589.0,432,1,Medium
93616Q55CO,56,1,467480.0,496,1,High
93617V88PI,65,0,727335.0,403,1,High
93619H21JE,63,0,644029.0,929,1,High
93619K48IZ,59,1,200397.0,341,0,Low
93620O49FX,42,1,485963.0,358,0,High
93622E54TF,55,1,172845.0,476,1,Low
93623U03HM,28,1,279752.0,475,1,Medium
93626I48JI,43,0,106140.0,351,0,Low
93629S71LZ,29,1,173272.0,355,1,Low
93633Q38GR,41,0,704221.0,872,1,High
93634U19UX,42,0,674328.0,842,1,High
93635P38HU,29,0,244661.0,320,0,Low
93639E35KW,25,1,214931.0,256,1,Low
93641N99KO,29,1,135755.0,280,0,Low
93650O11VY,30,1,444204.0,270,1,High
93650T13GX,27,0,249057.0,387,1,Low
93651F29MS,49,1,568176.0,165,0,High
93652O47LC,49,0,418855.0,287,0,Medium
93652R61DF,47,0,118110.0,210,0,Low
93654K07BR,48,0,318128.0,207,0,Medium
93661E05PP,36,0,628717.0,375,1,High
93662C98QR,57,1,336320.0,202,0,Medium
93666L16OX,56,0,507617.0,406,1,High
93666Z28QY,56,0,141563.0,339,0,Low
93667S99ZJ,63,1,300613.0,98,0,Medium
93676S19NP,46,0,449297.0,463,1,High
93685A22ME,53,1,533123.0,899,1,High
93685X54NA,35,0,238378.0,96,0,Low
93686P67XT,55,0,526906.0,338,0,High
93702M57PQ,29,1,447797.0,478,1,High
93709J33OV,35,0,216702.0,815,0,Low
93717H69YJ,61,1,244637.0,476,1,Low
93719Y42WU,53,1,207843.0,347,0,Low
93720S30BH,46,0,262247.0,449,1,Medium
93721Z55MP,42,0,278741.0,497,1,Medium
93731C73NK,65,0,586432.0,424,1,High
93733Z26OL,30,1,414059.0,262,1,Medium
93735A98ZP,28,1,386640.0,342,1,Medium
93746J94KD,31,0,214000.0,247,1,Low
93747G34UQ,42,1,496667.0,281,0,High
93748D71MG,33,1,425883.0,462,1,High
93748O33LB,37,0,371936.0,435,0,Medium
93748Y57OQ,42,0,469463.0,298,1,High
93750R17NB,57,1,364832.0,459,1,Medium
93751J66ER,52,1,389357.0,212,0,Medium
93754D77WR,63,1,113957.0,410,0,Low
93755E32XU,56,1,493880.0,234,0,High
93758Y32WG,58,1,110939.0,315,0,Low
93764B84BK,35,0,260957.0,206,0,Medium
93764P67BM,60,1,223208.0,403,1,Low
93765A19NM,45,1,663403.0,356,1,High
93768Y67VG,65,0,708682.0,264,0,High
93772R16XX,39,0,232206.0,360,0,Low
93775R84HE,32,0,160071.0,51,1,Low
93779A39MQ,50,0,178555.0,303,0,Low
93779M26RE,62,1,199504.0,490,1,Low
93780Z76TV,35,0,246180.0,356,0,Low
93781O99YG,43,0,320635.0,373,1,Medium
93788D82EA,25,0,116132.0,389,1,Low
93793X18EH,41,0,215936.0,54,0,Low
93796V23NL,46,0,214414.0,492,1,Low
93796V33ZK,52,0,474612.0,290,0,High
93796X58LQ,29,1,295675.0,470,1,Medium
93805F46VK,51,0,226829.0,776,0,Low
93805M73NN,41,0,106562.0,360,0,Low
93806E24DD,39,0,355603.0,446,0,Medium
93806L08JY,42,0,628891.0,421,1,High
93809Q55XH,63,0,335330.0,280,0,Medium
93810V75AF,49,1,388680.0,495,1,Medium
93814U78LQ,64,0,261878.0,1012,1,Medium
93816P60UP,27,0,154960.0,258,1,Low
93817I23PI,41,0,778635.0,458,1,High
93818W64RV,29,0,278177.0,118,1,Medium
93819Q53QQ,44,0,348097.0,29,0,Medium
93820E44ZA,35,1,293685.0,214,1,Medium
93823U06YM,42,0,710381.0,439,1,High
93826D75VT,48,1,532797.0,394,1,High
93826S65ZU,52,1,315632.0,261,0,Medium
93827O55GM,42,1,704803.0,27,0,High
93827P01WR,41,0,360670.0,153,1,Medium
93831O95DV,25,1,401797.0,53,0,Medium
93836Q44VC,65,0,353879.0,225,0,Medium
93841S36DP,50,0,184139.0,493,1,Low
93841S60AD,56,1,90005.0,406,0,Low
93842B91QZ,56,1,350043.0,337,1,Medium
93843A88MN,60,0,554793.0,60,1,High
93847H66DF,38,0,177623.0,380,0,Low
93848M54XJ,41,0,240923.0,251,0,Low
93851X00ZM,47,1,629315.0,270,1,High
93856C62WE,50,0,236794.0,401,1,Low
93858L14VV,63,0,202081.0,383,1,Low
93863F60HO,31,0,208987.0,486,1,Low
93866L73MB,47,0,333690.0,489,0,Medium
93870O59TF,45,0,689304.0,877,1,High
93873T13YA,31,0,145917.0,280,0,Low
93874U08SL,60,1,364909.0,266,1,Medium
93877A08UW,53,1,484728.0,181,0,High
93883Q19QJ,32,0,264838.0,356,0,Medium
93888B35ZR,61,0,285840.0,55,0,Medium
93890S51GM,32,1,377037.0,377,1,Medium
93892F61PY,33,1,143667.0,303,0,Low
93896Q27EP,28,1,241091.0,393,1,Low
93897N79AH,52,0,145722.0,840,1,Low
93903J94OH,59,1,287632.0,341,0,Medium
93903N62XQ,32,1,347950.0,316,1,Medium
93906E29YF,49,1,366397.0,779,1,Medium
93908G42VA,36,1,435181.0,640,1,High
93908K74HD,26,0,220428.0,292,1,Low
93912T12UL,30,0,255619.0,74,1,Low
93913C70BZ,48,0,523787.0,254,1,High
93915Q57ZM,50,1,413221.0,320,0,Medium
93918O07CV,41,0,430318.0,128,1,High
93925K58DM,61,1,368939.0,968,0,Medium
93925Y38XU,43,0,736221.0,993,1,High
93927C82BV,26,0,185320.0,1007,1,Low
93931Z72DI,62,0,768484.0,316,1,High
93932U93UG,42,0,470177.0,311,1,High
93934D58KH,29,1,295576.0,235,0,Medium
93934V06HH,48,0,173360.0,231,0,Low
93936E52FF,42,0,227170.0,463,1,Low
93938E23XQ,34,1,392565.0,70,0,Medium
93940N55KO,41,0,243199.0,420,1,Low
93942W38KX,51,0,763882.0,387,1,High
93945A38JL,46,0,158335.0,278,1,Low
93945G54NC,45,0,470986.0,223,0,High
93946O50NK,51,0,773504.0,586,1,High
93947B13ZG,57,1,414312.0,303,0,Medium
93948I59MW,54,1,461496.0,240,0,High
93950K22NS,52,1,212717.0,826,1,Low
93954B50TY,41,0,441487.0,308,0,High
93955J68LR,26,1,320677.0,242,0,Medium
93956G65NE,65,1,81683.0,296,0,Low
93962X68KT,34,0,166384.0,357,1,Low
93965G27YR,40,1,614517.0,462,1,High
93966H52OL,30,0,136603.0,259,0,Low
93967N30CL,42,0,565592.0,229,1,High
93968D15JV,63,1,511179.0,325,1,High
93974N97EG,28,0,249050.0,178,1,Low
93975M68JT,51,0,545455.0,41,0,High
93980D01XR,25,1,320434.0,360,0,Medium
93986E80RU,53,0,360955.0,498,1,Medium
93990K35SZ,57,0,499439.0,879,1,High
93997M10QR,48,1,674323.0,252,1,High
93998L79GR,40,0,110800.0,248,0,Low
93999F10MG,56,0,289691.0,296,1,Medium
94001P08SK,29,0,106063.0,316,0,Low
94004Y67VC,28,0,110820.0,438,0,Low
94006C00RL,46,1,305867.0,382,1,Medium
94007W00UF,30,1,282043.0,397,1,Medium
94010Q55MJ,41,0,571760.0,218,1,High
94010S56TQ,51,0,224426.0,436,1,Low
94013M36NY,56,1,105443.0,101,0,Low
94015B94QE,46,1,412741.0,53,0,Medium
94015K09FX,61,1,470064.0,21,1,High
94022D15VV,39,1,311309.0,1014,1,Medium
94024B59GB,40,0,530885.0,119,0,High
94024P79SJ,48,0,561669.0,868,1,High
94036Y96QP,41,1,541051.0,277,0,High
94039V59JB,52,0,271379.0,225,0,Medium
94041J79FS,57,0,786763.0,577,1,High
94048Q02DY,26,0,218459.0,277,1,Low
94049S71UI,54,0,570322.0,86,1,High
94052V34DZ,60,0,90283.0,345,0,Low
94053Y52XF,64,0,615317.0,346,1,High
94054B16SY,26,0,224403.0,410,1,Low
94055X89JP,62,0,645393.0,138,0,High
94056Q43ZP,64,1,189787.0,134,0,Low
94058R97DB,27,0,178143.0,203,0,Low
94059T86ZV,39,0,303019.0,305,1,Medium
94059Z55NE,33,0,273315.0,94,1,Medium
94060L08SI,64,0,182177.0,491,1,Low
94060P65ZE,42,0,546933.0,243,1,High
94061U59CW,31,1,407389.0,343,1,Medium
94062I25CC,51,0,772545.0,279,0,High
94063A89MY,50,1,751056.0,762,1,High
94066Q82YQ,45,0,272407.0,353,1,Medium
94068L35VE,38,0,369410.0,443,1,Medium
94069I73QR,51,0,522334.0,383,1,High
94070D00MV,30,0,183777.0,450,1,Low
94071I80LL,32,0,299761.0,303,0,Medium
94073C74HI,57,0,574001.0,355,0,High
94076D97FF,60,0,258663.0,363,0,Low
94079N38BN,50,0,462167.0,150,1,High
94085U31SX,34,0,225588.0,519,1,Low
94085Y11QW,56,0,91840.0,202,0,Low
94086O83ML,64,0,748359.0,958,1,High
94087S40RF,65,1,81688.0,416,0,Low
94091M34EG,37,1,323080.0,205,0,Medium
94100Z28LR,37,1,429885.0,477,0,High
94103J46ZM,29,0,286449.0,641,1,Medium
94104A14PJ,36,0,208624.0,242,0,Low
94104C47QS,65,1,486256.0,388,1,High
94104U03IT,47,0,411455.0,262,1,Medium
94105H99YS,38,0,120226.0,367,0,Low
94106D89GR,32,1,182869.0,478,1,Low
94106I73WP,57,1,202157.0,178,0,Low
94111S02ML,29,1,335957.0,327,1,Medium
94131Q71OK,44,1,391776.0,500,1,Medium
94133O74GL,30,1,205093.0,467,0,Low
94134U22SU,54,0,457535.0,173,1,High
94134X83XD,31,1,439611.0,236,1,High
94138M07OZ,60,0,285513.0,249,1,Medium
94140C29GF,63,1,301328.0,241,1,Medium
94142B85KH,58,1,114211.0,598,1,Low
94142H97GB,30,1,400365.0,372,0,Medium
94143G58GH,42,0,448351.0,490,0,High
94145H10KT,42,1,301080.0,189,0,Medium
94151B13TY,50,1,383680.0,274,0,Medium
94152Z14JZ,47,0,284401.0,373,1,Medium
94153U20NH,62,1,490115.0,611,1,High
94155M92BH,35,1,495795.0,324,1,High
94156X85XP,44,0,164777.0,472,1,Low
94157Q20PE,54,1,500925.0,706,1,High
94160R82KC,34,1,460195.0,271,0,High
94160U50DN,58,1,114651.0,847,0,Low
94161G11ES,62,1,225333.0,812,1,Low
94161P50ZA,32,1,380798.0,93,1,Medium
94163S78YM,54,0,254789.0,580,1,Low
94164X04YK,45,0,335854.0,433,1,Medium
94165P11ER,28,0,100848.0,392,1,Low
94167N90XW,55,1,375728.0,197,1,Medium
94167O45KL,39,1,476043.0,889,1,High
